"Image","Name","Price","Discount","Rating"
"https://images.meesho.com/images/products/60546253/bcmpj_512.jpg","GUNGRAHAK TREMENDOUS KNEE LENGTH WESTERN WEAR DRESSES","₹385","21%","4.1"
"https://images.meesho.com/images/products/60532302/ft2kz_512.jpg","Dress","₹217","30%","3.8"
"https://images.meesho.com/images/products/60356418/fyh9k_512.jpg","Trendy Latest Women Dresses","₹418","19%","3.7"
"https://images.meesho.com/images/products/60267385/ylj43_512.jpg","Verma Creation PartyWear WesternWear Dress for Women and Girls","₹467","18%","NULL"
"https://images.meesho.com/images/products/60527470/le42r_512.jpg","Dresses","₹285","26%","NULL"
"https://images.meesho.com/images/products/60532506/fmu5n_512.jpg","Dress","₹217","30%","3.8"
"https://images.meesho.com/images/products/60316315/tlirf_512.jpg","Aawari Set of 2 Bobbin dressFor Girls and Women Grey & Yellow","₹325","24%","3.8"
"https://images.meesho.com/images/products/60316203/4bmwy_512.jpg","Aawari Set of 2 Bobbin Dresses For Girls and Women Spring Onion & Grey","₹325","24%","3.8"
"https://images.meesho.com/images/products/60528246/nut6t_512.jpg","Dress","₹649","13%","NULL"
"https://images.meesho.com/images/products/60524246/lwbgq_512.jpg","Stoffvilla Women's Fit And Flare Fancy Western Cotton Dress","₹689","13%","3.5"
"https://images.meesho.com/images/products/60262073/kwqnj_512.jpg","women party wear dress","₹818","11%","NULL"
"https://images.meesho.com/images/products/60426153/bxlan_512.jpg","Women's Long Dress","₹399","20%","3.8"
"https://images.meesho.com/images/products/60535911/h1f5x_512.jpg","Urbane Elegant Women Dresses","₹817","11%","3.7"
"https://images.meesho.com/images/products/53256169/j87ew_512.jpg","KHUSHI Women A-line Multicolor Dress","₹208","30%","NULL"
"https://images.meesho.com/images/products/60528038/5gv92_512.jpg","Stylish women Dresses","₹968","9%","NULL"
"https://images.meesho.com/images/products/60396939/g2s6h_512.jpg","DRESS+JACKET","₹418","19%","3.9"
"https://images.meesho.com/images/products/60526748/pu40q_512.jpg","Dresses","₹278","26%","3.9"
"https://images.meesho.com/images/products/60501550/mspoz_512.jpg","Pretty Glamorous Women Dresses","₹393","20%","4.0"
"https://images.meesho.com/images/products/60419629/9w27r_512.jpg","Crepe Maroon Printed Dress","₹293","25%","3.8"
"https://images.meesho.com/images/products/60528513/e1ynv_512.jpg","Pretty Pink Off Shoulder Ruffle Dress","₹1867","5%","NULL"
"https://images.meesho.com/images/products/60527313/lu23i_512.jpg","Dresses","₹283","26%","3.7"
"https://images.meesho.com/images/products/60518056/yfigu_512.jpg","Aakarsha Sensational Dresses","₹277","27%","3.7"
"https://images.meesho.com/images/products/60524080/monte_512.jpg","Stoffvilla Women's Fit And Flare Fancy Cotton Western Dress","₹670","13%","3.5"
"https://images.meesho.com/images/products/60433796/scidj_512.jpg","Classic Modern Women Dresses","₹364","22%","NULL"
"https://images.meesho.com/images/products/60196688/iacym_512.jpg","Dresses","₹345","22%","3.4"
"https://images.meesho.com/images/products/60516100/qouwy_512.jpg","Stylish middy","₹368","21%","2.3"
"https://images.meesho.com/images/products/60524170/5huqp_512.jpg","Stoffvilla women's Fit And Flare Fancy Cotton Western Midi Dress","₹569","15%","3.5"
"https://images.meesho.com/images/products/60504956/epich_512.jpg","ruffle-dress-cool","₹210","30%","3.7"
"https://images.meesho.com/images/products/60502559/m2ode_512.jpg","BUTTERFLY DOT_DRESS_","₹317","24%","4.0"
"https://images.meesho.com/images/products/60504963/bvc1w_512.jpg","Trendy Glamorous Women Dresses","₹438","19%","4.0"
"https://images.meesho.com/images/products/60523789/4r9mn_512.jpg","Stoffvilla Women's Fit And Flare Fancy Cotton western Dress","₹756","12%","3.5"
"https://images.meesho.com/images/products/60523811/wzgpz_512.jpg","StoffvillaWomen's Fit And Flare Fancy Cotton Western Midi Dress","₹611","14%","3.5"
"https://images.meesho.com/images/products/60523941/fguia_512.jpg","Stoffvilla Clothing Brand Fit And Flare Fancy Cotton Western Dress","₹557","15%","3.5"
"https://images.meesho.com/images/products/60231938/jvtts_512.jpg","MEDULLA FASHION KURTIS","₹267","27%","3.4"
"https://images.meesho.com/images/products/60318445/8otyi_512.jpg","Comfy Fashionista Women Dresses","₹2460","4%","NULL"
"https://images.meesho.com/images/products/60502585/qm74g_512.jpg","Black Polka Dots Dress","₹247","29%","NULL"
"https://images.meesho.com/images/products/60522420/ckzja_512.jpg","New Latest Fancy Two Piece Velvet Dress","₹668","13%","3.4"
"https://images.meesho.com/images/products/60522349/eg8dh_512.jpg","Stoffvilla Women's Fit And Flare Fancy Cotton Western Midi Dress","₹587","15%","3.5"
"https://images.meesho.com/images/products/60519253/wiujg_512.jpg","Urbane Latest Women Dresses","₹700","13%","NULL"
"https://images.meesho.com/images/products/60315689/habmk_512.jpg","Jaipuri Women Cotton Printed Floral Dress Combo Pack of 55","₹467","18%","3.9"
"https://images.meesho.com/images/products/60521302/pgvjs_512.jpg","RAJASTHANI PRINTED COTTON MIDDI DRESS","₹199","30%","4.0"
"https://images.meesho.com/images/products/60485301/fzziz_512.jpg","pankaj fashion best frock suits","₹1118","8%","NULL"
"https://images.meesho.com/images/products/60476147/ee9yf_512.jpg","Women Navy Blue Solid A-Line Dress","₹673","13%","3.5"
"https://images.meesho.com/images/products/60520294/vtqqx_512.jpg","Comfy Glamorous Women Dresses","₹247","29%","3.7"
"https://images.meesho.com/images/products/60489826/uk0hg_512.jpg","Pretty Designer Women Dresses","₹399","20%","3.4"
"https://images.meesho.com/images/products/60487153/5rjs6_512.jpg","Comfy Graceful Women Dresses","₹567","15%","4.0"
"https://images.meesho.com/images/products/60476154/cv3wo_512.jpg","Women Green Printed Fit and Flare Dress","₹928","10%","3.5"
"https://images.meesho.com/images/products/60457767/ciikk_512.jpg","SUR FASHION 100% COTTON PRINTED MIDDI","₹466","18%","NULL"
"https://images.meesho.com/images/products/60475427/majkm_512.jpg","Women's Fit And Flare Fancy Cotton Western Dress","₹967","9%","NULL"
"https://images.meesho.com/images/products/60468634/qpcwj_512.jpg","DESIGN WORLD Women's Printed Fit and Flare Maxi (DSW12_White)","₹702","12%","4.2"
"https://images.meesho.com/images/products/60492059/rf9cl_512.jpg","Classic Feminine Women Dresses","₹253","28%","3.9"
"https://images.meesho.com/images/products/60490785/7hhmi_512.jpg","DRESS","₹224","30%","NULL"
"https://images.meesho.com/images/products/60472146/on3hz_512.jpg","Women Multi Printed Dress","₹528","16%","3.5"
"https://images.meesho.com/images/products/60479613/43iah_512.jpg","CONTRAST  DRESS","₹377","21%","3.6"
"https://images.meesho.com/images/products/60494803/wobzp_512.jpg","REW_SHOULDER NOT RED WITH WHITE SHRUG Dresses","₹477","17%","3.7"
"https://images.meesho.com/images/products/60485090/0bzhw_512.jpg","Fancy Fashionable Women Dresses","₹336","23%","NULL"
"https://images.meesho.com/images/products/7290589/6b2af_512.jpg","New Stylish Women's Dress","₹268","27%","NULL"
"https://images.meesho.com/images/products/60508978/sh8h9_512.jpg","Urbane Elegant Women Dresses","₹248","29%","3.8"
"https://images.meesho.com/images/products/60487750/uovhe_512.jpg","Women printed dress 05","₹295","25%","3.6"
"https://images.meesho.com/images/products/60483016/d6z79_512.jpg","JAQ-1 MAROON Dresses","₹427","19%","3.5"
"https://images.meesho.com/images/products/60482631/lbaqg_512.jpg","Pretty Elegant Women Dresses.","₹297","25%","3.7"
"https://images.meesho.com/images/products/60456088/49lhd_512.jpg","MUSTARD YELLOW BEAUTIFUL FLORAL DRESS","₹469","18%","4.1"
"https://images.meesho.com/images/products/60456522/g9jsn_512.jpg","dresses","₹1300","7%","NULL"
"https://images.meesho.com/images/products/60476156/dwnrx_512.jpg","Women Beige Printed Midi Dress","₹913","10%","3.5"
"https://images.meesho.com/images/products/60460340/cleyp_512.jpg","SHIFT  Dresses","₹267","27%","3.8"
"https://images.meesho.com/images/products/60472137/xqzdb_512.jpg","Women White & Pink Printed Midi A-Line Dress","₹823","11%","3.5"
"https://images.meesho.com/images/products/60459862/p809n_512.jpg","Madamita Maxi Dress","₹518","16%","3.7"
"https://images.meesho.com/images/products/60458168/ponqf_512.jpg","polka dot.1/black","₹249","29%","3.9"
"https://images.meesho.com/images/products/60472147/eptuo_512.jpg","Women Mustard Solid A-Line Dress","₹528","16%","3.5"
"https://images.meesho.com/images/products/60476115/ixa4a_512.jpg","Women Black Fit and Flare Dress","₹823","11%","3.5"
"https://images.meesho.com/images/products/60460649/wvqir_512.jpg","chididhar","₹1200","8%","NULL"
"https://images.meesho.com/images/products/60472158/3n5iq_512.jpg","Women Navy Blue Printed Fit and Flare Dress","₹563","15%","3.5"
"https://images.meesho.com/images/products/60476122/sadgp_512.jpg","Women Blue & White Floral Print A-Line Dress","₹819","11%","3.5"
"https://images.meesho.com/images/products/60468644/iay1t_512.jpg","DESIGN WORLD Women's Printedd Maxi Dress (DW38_White)","₹702","12%","4.2"
"https://images.meesho.com/images/products/60472151/tzcfe_512.jpg","Women White and Brown Printed Dress","₹598","14%","3.5"
"https://images.meesho.com/images/products/60476126/ntvbp_512.jpg","Women Black Solid A-Line Dress","₹598","14%","3.5"
"https://images.meesho.com/images/products/60457068/kldpb_512.jpg","Womens Dresses","₹466","18%","NULL"
"https://images.meesho.com/images/products/60472160/a20c3_512.jpg","Women Black Printed Fit and Flare Dress","₹823","11%","3.5"
"https://images.meesho.com/images/products/60453901/2vlax_512.jpg","DOUBLE DRESS WITH DORI","₹1095","8%","NULL"
"https://images.meesho.com/images/products/60476125/jg6gq_512.jpg","Women Black Solid Maxi Dress","₹733","12%","3.5"
"https://images.meesho.com/images/products/60476136/gfipa_512.jpg","Women Blue Solid Maxi Dress","₹823","11%","3.5"
"https://images.meesho.com/images/products/60456522/g9jsn_512.jpg","dresses","₹1300","7%","NULL"
"https://images.meesho.com/images/products/60479134/c1gcv_512.jpg","SLEEVES ONE PIECE dresses","₹220","30%","NULL"
"https://images.meesho.com/images/products/60454298/hesep_512.jpg","DOUBLE DRESS DORI","₹1095","8%","NULL"
"https://images.meesho.com/images/products/60474929/ifppj_512.jpg","Dress","₹168","30%","NULL"
"https://images.meesho.com/images/products/60477677/b3tov_512.jpg","short black kidss 2 black Dresses","₹384","21%","3.7"
"https://images.meesho.com/images/products/60453722/hngx5_512.jpg","SHIFT DRESS","₹267","27%","3.8"
"https://images.meesho.com/images/products/60476149/gv81e_512.jpg","Women Black Printed A-Line Dress","₹808","11%","3.5"
"https://images.meesho.com/images/products/60476151/mykhz_512.jpg","Women Black Solid A-Line Dress","₹633","14%","3.5"
"https://images.meesho.com/images/products/60476166/imf80_512.jpg","Women Burgundy Solid A-Line Dress","₹958","9%","3.5"
"https://images.meesho.com/images/products/60476119/pqqic_512.jpg","Women Black Lace Belted Tiered Midi Dress","₹832","11%","3.5"
"https://images.meesho.com/images/products/60457283/olegq_512.jpg","only Kurti","₹800","11%","NULL"
"https://images.meesho.com/images/products/60476122/sadgp_512.jpg","Women Blue & White Floral Print A-Line Dress","₹819","11%","3.5"
"https://images.meesho.com/images/products/60457673/mzvw1_512.jpg","WOMEN DRESSes","₹231","30%","NULL"
"https://images.meesho.com/images/products/60472150/bgsoy_512.jpg","Women Navy Blue & Pink Printed Fit and Flare Dress","₹871","10%","3.5"
"https://images.meesho.com/images/products/60467392/7xypp_512.jpg","Clothing Brand Fit And Flare Fancy Cotton Western Dress","₹967","9%","NULL"
"https://images.meesho.com/images/products/60454849/xskld_512.jpg","DOUBLE DRESS DORI drses","₹1095","8%","NULL"
"https://images.meesho.com/images/products/60455986/e9fyk_512.jpg","Womne's Fit And Flare Fancy Western Cotton Dress","₹967","9%","NULL"
"https://images.meesho.com/images/products/60476125/jg6gq_512.jpg","Women Black Solid Maxi Dress","₹733","12%","3.5"
"https://images.meesho.com/images/products/60476127/npnwc_512.jpg","Women Blue Floral Print Fit & Flare Dress","₹842","11%","3.5"
"https://images.meesho.com/images/products/60463093/wvwqm_512.jpg","Dresses","₹742","12%","NULL"
"https://images.meesho.com/images/products/60476139/elb0n_512.jpg","Women Black Solid A-Line Dress","₹1162","8%","3.5"
"https://images.meesho.com/images/products/60443468/1grqr_512.jpg","Aayu Women Asymmetric Maroon Dress","₹417","19%","4.0"
"https://images.meesho.com/images/products/60437546/zlkb6_512.jpg","Dress","₹466","18%","3.8"
"https://images.meesho.com/images/products/60476150/txpwv_512.jpg","Women Mustard Yellow and Green Floral Printed A-Line Dress with Tie-Up Detail","₹528","16%","3.5"
"https://images.meesho.com/images/products/60476113/4fayz_512.jpg","Women Black & Golden Stripe Detail Maxi Dress","₹668","13%","3.5"
"https://images.meesho.com/images/products/60476116/eiret_512.jpg","Women Navy Lace Fit & Flare Dress","₹737","12%","3.5"
"https://images.meesho.com/images/products/60472141/lhzpe_512.jpg","Women Yellow Printed Fit and Flare Dress","₹688","13%","3.5"
"https://images.meesho.com/images/products/60472143/zexia_512.jpg","Women Green Printed Fit and Flare Dress","₹614","14%","3.5"
"https://images.meesho.com/images/products/60476118/3wbiw_512.jpg","Women Red Solid Fit & Flare Dress","₹768","12%","3.5"
"https://images.meesho.com/images/products/60432859/mtuos_512.jpg","VARNI HUB Stylish Graceful Women dresses","₹273","27%","3.6"
"https://images.meesho.com/images/products/60472148/gwi6m_512.jpg","Pretty Glamorous Women Dresses","₹913","10%","3.5"
"https://images.meesho.com/images/products/60443437/agb4z_512.jpg","Aayu Women Skater Blue Dress","₹367","21%","4.0"
"https://images.meesho.com/images/products/60445176/zjeqf_512.jpg","Women's Fit And Flare Fancy Cotton Western Midi Dress","₹967","9%","NULL"
"https://images.meesho.com/images/products/60441891/ngu0e_512.jpg","RAFTA LONG WESTREN  - Dresses","₹967","9%","3.3"
"https://images.meesho.com/images/products/60464599/izo9o_512.jpg","Women dresses","₹147","30%","3.8"
"https://images.meesho.com/images/products/60443365/gqbup_512.jpg","Aayu Women Shift Black Dress","₹306","25%","4.0"
"https://images.meesho.com/images/products/60453822/tvffa_512.jpg","Women's Fit And Flare Fancy Cotton western Dress","₹967","9%","NULL"
"https://images.meesho.com/images/products/60476133/3vnaj_512.jpg","Women Navy Solid Maxi Dress with Embellished Neck","₹778","11%","3.5"
"https://images.meesho.com/images/products/60441391/feiso_512.jpg","new sequence dresses","₹368","21%","3.8"
"https://images.meesho.com/images/products/60446126/nybry_512.jpg","Myshka Women's Multi Printed Cotton Blend 3/4 Sleeve V Neck Casual Dress","₹988","9%","3.8"
"https://images.meesho.com/images/products/60443372/zkecz_512.jpg","Aayu Women Fit and Flare Black Dress","₹367","21%","4.0"
"https://images.meesho.com/images/products/60443412/ajhjt_512.jpg","Aayu Women Fit and Flare Dark Blue Dress","₹483","17%","4.0"
"https://images.meesho.com/images/products/60443464/27yq7_512.jpg","Aayu Women Maxi Maroon Dress","₹467","18%","4.0"
"https://images.meesho.com/images/products/60437546/zlkb6_512.jpg","Dress","₹466","18%","3.8"
"https://images.meesho.com/images/products/60443426/szzw4_512.jpg","Aayu Women A-line Maroon Dress","₹467","18%","4.0"
"https://images.meesho.com/images/products/60443374/te4m7_512.jpg","Aayu Women Maxi Dark Blue Dress","₹396","20%","4.0"
"https://images.meesho.com/images/products/60432029/wrntf_512.jpg","dresses","₹222","30%","3.4"
"https://images.meesho.com/images/products/60437186/zbrqd_512.jpg","ANARKALI dresses","₹466","18%","3.8"
"https://images.meesho.com/images/products/60432859/mtuos_512.jpg","VARNI HUB Stylish Graceful Women dresses","₹273","27%","3.6"
"https://images.meesho.com/images/products/60443394/zu2vc_512.jpg","Aayu Women Maxi Blue Dress","₹417","19%","4.0"
"https://images.meesho.com/images/products/60443436/ppcpf_512.jpg","Aayu Women Fit and Flare Dark Blue Dress","₹617","14%","4.0"
"https://images.meesho.com/images/products/60446120/gg77i_512.jpg","new sequence dresses","₹368","21%","3.0"
"https://images.meesho.com/images/products/60445176/zjeqf_512.jpg","Women's Fit And Flare Fancy Cotton Western Midi Dress","₹967","9%","NULL"
"https://images.meesho.com/images/products/60441891/ngu0e_512.jpg","RAFTA LONG WESTREN  - Dresses","₹967","9%","3.3"
"https://images.meesho.com/images/products/60436850/qqs3b_512.jpg","woman sequencve dresses","₹368","21%","3.3"
"https://images.meesho.com/images/products/60443365/gqbup_512.jpg","Aayu Women Shift Black Dress","₹306","25%","4.0"
"https://images.meesho.com/images/products/60441213/fxqhi_512.jpg","Classy Partywear Women Dresses","₹512","16%","3.6"
"https://images.meesho.com/images/products/60443361/flvxd_512.jpg","Aayu Women Fit and Flare Light Blue Dress","₹614","14%","4.0"
"https://images.meesho.com/images/products/60446126/nybry_512.jpg","Myshka Women's Multi Printed Cotton Blend 3/4 Sleeve V Neck Casual Dress","₹988","9%","3.8"
"https://images.meesho.com/images/products/60438866/abbh9_512.jpg","Dress","₹1007","9%","2.4"
"https://images.meesho.com/images/products/60435212/qp8jk_512.jpg","Urbanbeat Women Casual Partywear Dress Combo pack of 2","₹369","21%","3.6"
"https://images.meesho.com/images/products/60447448/djcz0_512.jpg","Myshka Women's Multi Printed Organza Full Sleeve Mandarin Neck Casual Dress","₹1108","8%","3.8"
"https://images.meesho.com/images/products/60435216/qmygk_512.jpg","Urbanbeat Women Casual Partywear Dress Combo pack of 2","₹369","21%","3.6"
"https://images.meesho.com/images/products/60440394/1xj9y_512.jpg","Trendy Elegant Women Dresses","₹923","10%","3.6"
"https://images.meesho.com/images/products/60440827/m3tta_512.jpg","new sequence dresse","₹368","21%","3.6"
"https://images.meesho.com/images/products/60443419/udakx_512.jpg","Aayu Women A-line Red Dress","₹367","21%","4.0"
"https://images.meesho.com/images/products/60424933/n2fsr_512.jpg","Comfy Latest Women Dresses","₹512","16%","3.7"
"https://images.meesho.com/images/products/8006348/69465_512.jpg","Attractive Rayon Dresses","₹322","24%","NULL"
"https://images.meesho.com/images/products/60448021/9kine_512.jpg","RIDDHI LONG WESTREN FOR GIRLS AND WOMEN","₹923","10%","3.6"
"https://images.meesho.com/images/products/60437687/2zcrw_512.jpg","Fancy Retro Women Dresses","₹512","16%","3.6"
"https://images.meesho.com/images/products/60444483/6vwpi_512.jpg","RIDDHI LONG WESTREN FOR GIRLS AND WOMEN DRESSES","₹923","10%","3.6"
"https://images.meesho.com/images/products/60433881/gus50_512.jpg","MEXI MIDDI Dresses","₹222","30%","3.4"
"https://images.meesho.com/images/products/60440593/uye3q_512.jpg","RIDDHI LONG WESTREN FOR GIRLS AND WOMEN DRESS","₹923","10%","3.6"
"https://images.meesho.com/images/products/60421868/ws0ar_512.jpg","Women Rayon Mustard Dresses","₹818","11%","4.5"
"https://images.meesho.com/images/products/60443883/qh3w2_512.jpg","RIDDHI LONG WESTREN FOR GIRLS AND WOMEN","₹923","10%","3.6"
"https://images.meesho.com/images/products/60443396/k0zaw_512.jpg","Aayu Women Skater Dark Blue Dress","₹367","21%","4.0"
"https://images.meesho.com/images/products/60432862/zezrq_512.jpg","VARNI HUB Stylish Graceful Women Dresses","₹262","28%","3.6"
"https://images.meesho.com/images/products/60422187/vks52_512.jpg","Women Rayon White Dresses","₹818","11%","4.1"
"https://images.meesho.com/images/products/60445925/4mwvc_512.jpg","RIDDHI LONG WESTREN FOR GIRLS AND WOMEN","₹923","10%","3.6"
"https://images.meesho.com/images/products/60431910/h1cra_512.jpg","MEXI MIIDI Dress","₹222","30%","3.4"
"https://images.meesho.com/images/products/60420010/63fcn_512.jpg","DRESSES FOR WOMEN","₹317","24%","NULL"
"https://images.meesho.com/images/products/60417443/rzcj9_512.jpg","woman sequence dresse","₹287","26%","3.3"
"https://images.meesho.com/images/products/60416898/fkab8_512.jpg","woman sequence dresse","₹287","26%","3.0"
"https://images.meesho.com/images/products/60417236/0286o_512.jpg","Women’s Fit & Flare Dress","₹279","26%","3.7"
"https://images.meesho.com/images/products/60430749/1dpir_512.jpg","RITIKA WOMEN NAVY BLUE CHECKED,LONG SLEEVES MAXI DRESS","₹666","13%","3.5"
"https://images.meesho.com/images/products/60429097/tbrjf_512.jpg","Prarthana fashion wear Stylish Graceful Women Dresses","₹274","27%","3.1"
"https://images.meesho.com/images/products/60420622/23zqb_512.jpg","mini A-line dress,","₹649","13%","NULL"
"https://images.meesho.com/images/products/60417248/uue94_512.jpg","Women’s Fit & Flare Dress","₹217","30%","3.7"
"https://images.meesho.com/images/products/60416403/gslyw_512.jpg","Naptol pumfum attached frock dress","₹317","24%","NULL"
"https://images.meesho.com/images/products/60428364/eacpp_512.jpg","Stylish Retro Women Dresses","₹512","16%","3.6"
"https://images.meesho.com/images/products/60421684/dhbfw_512.jpg","Women Rayon Peach Dresses","₹818","11%","4.1"
"https://images.meesho.com/images/products/60418419/p9htj_512.jpg","Myshka Women's Pink Cotton Printed 3/4 Sleeve Round Neck Casual Dress","₹868","10%","3.8"
"https://images.meesho.com/images/products/60423751/3eoq0_512.jpg","peachgown143","₹231","30%","3.8"
"https://images.meesho.com/images/products/60422017/bpflj_512.jpg","Women Rayon Brown Dresses","₹818","11%","4.1"
"https://images.meesho.com/images/products/60424570/dbrxi_512.jpg","Myshka Women's Multi Organza Printed Full Sleeve Round Neck Casual Maxi Dress","₹1048","9%","3.8"
"https://images.meesho.com/images/products/60426651/tql1u_512.jpg","Myshka Women's Multi Crepe Printed Sleeveless Square Neck Casual Dress","₹748","12%","3.8"
"https://images.meesho.com/images/products/60424013/9f33v_512.jpg","Red Floral Short Wrap Dress","₹367","21%","NULL"
"https://images.meesho.com/images/products/60423000/ai2v2_512.jpg","WOMAN SEQUENCE DRESSE","₹368","21%","3.6"
"https://images.meesho.com/images/products/60423550/7ybto_512.jpg","Women’s Georgette Floral Maxi Dress, Full Length Dress,","₹667","13%","3.8"
"https://images.meesho.com/images/products/60431701/hpgda_512.jpg","KPMART Stylish Graceful Women Dresses","₹263","28%","3.1"
"https://images.meesho.com/images/products/60429096/c41xz_512.jpg","Prarthana fashion wear Stylish Graceful Women Dresses","₹249","29%","3.1"
"https://images.meesho.com/images/products/60431710/yifl7_512.jpg","Dress","₹274","27%","3.1"
"https://images.meesho.com/images/products/60416315/yoy6b_512.jpg","Women’s Fit & Flare Dress","₹217","30%","4.0"
"https://images.meesho.com/images/products/60424161/5oyjy_512.jpg","blackflower143","₹231","30%","NULL"
"https://images.meesho.com/images/products/60423416/veeca_512.jpg","Myshka Women's Multi Crepe Printed Sleeveless Square Neck Casual Dress","₹748","12%","3.8"
"https://images.meesho.com/images/products/60428772/b7t4t_512.jpg","Trendy Fashionable Women Dresses","₹512","16%","3.6"
"https://images.meesho.com/images/products/60430749/1dpir_512.jpg","RITIKA WOMEN NAVY BLUE CHECKED,LONG SLEEVES MAXI DRESS","₹666","13%","3.5"
"https://images.meesho.com/images/products/60416326/g0gqo_512.jpg","Women’s Fit & Flare Dress","₹217","30%","4.0"
"https://images.meesho.com/images/products/60421684/dhbfw_512.jpg","Women Rayon Peach Dresses","₹818","11%","4.1"
"https://images.meesho.com/images/products/60423445/ougy3_512.jpg","Classic Designer Women Dresses","₹501","17%","3.6"
"https://images.meesho.com/images/products/60422163/qqjwp_512.jpg","Mylookup Sleeveless 5 button Long dress for womens","₹229","30%","3.7"
"https://images.meesho.com/images/products/60428801/luzyg_512.jpg","NIRALI","₹337","23%","3.9"
"https://images.meesho.com/images/products/60429866/o2dql_512.jpg","Mylookup multi floral printed Crepe seven button Long Maxi dress for women","₹222","30%","3.7"
"https://images.meesho.com/images/products/60422267/o1nfz_512.jpg","Myshka Women's Yellow Cotton Printed Sleeveless V Neck Casual Dress","₹748","12%","3.8"
"https://images.meesho.com/images/products/60425620/7q8ih_512.jpg","dresses","₹243","29%","3.9"
"https://images.meesho.com/images/products/60417577/vuhyc_512.jpg","Women Lycra Short Sleeves Plain Dresses-Maroon","₹220","30%","3.3"
"https://images.meesho.com/images/products/60420076/5jvfc_512.jpg","Myshka Women's Brown Organza Printed 3/4 Sleeve V Neck Casual Anarkali  Dress","₹1108","8%","3.8"
"https://images.meesho.com/images/products/60431702/fkkxy_512.jpg","KPMART Stylish Graceful Women Dresses","₹249","29%","3.1"
"https://images.meesho.com/images/products/53486599/9sun5_512.jpg","Green Rayon Dress","₹373","21%","NULL"
"https://images.meesho.com/images/products/60431701/hpgda_512.jpg","KPMART Stylish Graceful Women Dresses","₹263","28%","3.1"
"https://images.meesho.com/images/products/60413120/e15gi_512.jpg","Mixcult Women Maxi Multicolor Dress","₹367","21%","4.1"
"https://images.meesho.com/images/products/60413160/qqwqo_512.jpg","Mixcult Women Maxi Yellow Dress","₹306","25%","4.1"
"https://images.meesho.com/images/products/60410168/lntoo_512.jpg","woman sequence dresse","₹287","26%","3.5"
"https://images.meesho.com/images/products/60413119/ucmno_512.jpg","Mixcult Women High Low Green Dress","₹367","21%","4.1"
"https://images.meesho.com/images/products/60413121/y3wsp_512.jpg","Mixcult Women Shirt Red Dress","₹367","21%","4.1"
"https://images.meesho.com/images/products/60413122/s3hg0_512.jpg","Mixcult Women High Low Maroon Dress","₹367","21%","4.1"
"https://images.meesho.com/images/products/60413166/1dkaf_512.jpg","Mixcult Women Maxi Multicolor Dress","₹367","21%","4.1"
"https://images.meesho.com/images/products/60411343/qcl2e_512.jpg","Women’s Fit & Flare Dress","₹280","26%","3.9"
"https://images.meesho.com/images/products/60413168/zajiz_512.jpg","Mixcult Women Fit and Flare Green Dress","₹306","25%","4.1"
"https://images.meesho.com/images/products/60413135/fzrfb_512.jpg","Mixcult Women Maxi Pink Dress","₹367","21%","4.1"
"https://images.meesho.com/images/products/60413138/7xohy_512.jpg","Mixcult Women A-line Maroon Dress","₹367","21%","4.1"
"https://images.meesho.com/images/products/60413139/36fic_512.jpg","Mixcult Women Fit and Flare Blue Dress","₹367","21%","4.1"
"https://images.meesho.com/images/products/60413145/pe9ar_512.jpg","Mixcult Women Maxi Black, White Dress","₹367","21%","4.1"
"https://images.meesho.com/images/products/60413142/6cjfk_512.jpg","Mixcult Women Maxi Black Dress","₹367","21%","4.1"
"https://images.meesho.com/images/products/60413175/ygi64_512.jpg","Mixcult Women Maxi Multicolor Dress","₹306","25%","4.1"
"https://images.meesho.com/images/products/60413148/6g0ka_512.jpg","Mixcult Women Maxi Multicolor Dress","₹367","21%","4.1"
"https://images.meesho.com/images/products/60414841/nyupp_512.jpg","A-Line Flora Print Dress","₹767","12%","NULL"
"https://images.meesho.com/images/products/60413179/bqm6i_512.jpg","Mixcult Women Maxi Multicolor Dress","₹306","25%","4.1"
"https://images.meesho.com/images/products/60413153/5crg6_512.jpg","Mixcult Women Two Piece Dress Black Dress","₹306","25%","4.1"
"https://images.meesho.com/images/products/60411600/khevf_512.jpg","Baby Pink Beige Floral Belted Short Dress","₹967","9%","3.5"
"https://images.meesho.com/images/products/60413157/go7bv_512.jpg","Mixcult Women A-line Blue Dress","₹367","21%","4.1"
"https://images.meesho.com/images/products/60413187/dznzq_512.jpg","Mixcult Women Maxi Multicolor Dress","₹306","25%","4.1"
"https://images.meesho.com/images/products/60413188/kktnl_512.jpg","Mixcult Women Fit and Flare Dark Blue Dress","₹367","21%","4.1"
"https://images.meesho.com/images/products/60413155/0xtra_512.jpg","Mixcult Women A-line Yellow Dress","₹306","25%","4.1"
"https://images.meesho.com/images/products/60413124/pzehg_512.jpg","Mixcult Women Skater Multicolor Dress","₹367","21%","4.1"
"https://images.meesho.com/images/products/60413161/x0upo_512.jpg","Mixcult Women Fit and Flare Blue Dress","₹367","21%","4.1"
"https://images.meesho.com/images/products/60413158/c6wsp_512.jpg","Mixcult Women Maxi Black Dress","₹306","25%","4.1"
"https://images.meesho.com/images/products/60413133/eximh_512.jpg","Women Maxi Black, Pink Dress","₹367","21%","4.1"
"https://images.meesho.com/images/products/60413123/uecbu_512.jpg","Mixcult Women Fit and Flare Black Dress","₹367","21%","4.1"
